1	"Eyelid retraction right upper eyelid"	"R upper eyelid retraction"
0	"Eyelid retraction right upper eyelid"	"Infection by Cryptosporidium"
1	"Manic episode in partial remission"	"Bipolar 1 disorder, single manic episode, severe, in partial remission"
0	"Manic episode in partial remission"	"Idiopathic corneal edema, both eyes"
1	"Other severe and complicated Plasmodium falciparum malaria"	"Hemolytic anemia due to p falciparum"
0	"Other severe and complicated Plasmodium falciparum malaria"	"Calcium deposit in bursa of left elbow"
1	"Unspecified choroidal hemorrhage, left eye"	"Left choroid hemorrhage"
0	"Unspecified choroidal hemorrhage, left eye"	"Failure of intestinal transplant"
1	"Disruption of perineal obstetric wound"	"Disruption of perineal obstetrical wound"
0	"Disruption of perineal obstetric wound"	"Complex regional pain syndrome (CRPS) Type 1, R leg"
1	"Atypical virus infection of central nervous system, unspecified"	"Slow viral central nervous system infection"
0	"Atypical virus infection of central nervous system, unspecified"	"Niemann-Pick disease, type A"
1	"Malignant neoplasm of nasopharynx, unspecified"	"Squamous cell carcinoma, nasopharynx"
0	"Malignant neoplasm of nasopharynx, unspecified"	"R argentous corneal deposits"
1	"Intermittent angle-closure glaucoma, right eye"	"R intermittent angle closure glaucoma"
0	"Intermittent angle-closure glaucoma, right eye"	"Peripheral focal choroiditis, both eyes"
1	"Cannabis dependence, in remission"	"Cannabis dependence sustained partial remission"
0	"Cannabis dependence, in remission"	"Irritant contact dermatitis"
1	"Acquired absence of left knee"	"History of left prosthetic knee joint removal due to infection"
0	"Acquired absence of left knee"	"Chronic peripheral venous hypertension with complication of right lower extremity"
1	"Aqueous misdirection, bilateral"	"Malignant glaucoma, both eyes"
0	"Aqueous misdirection, bilateral"	"Right retinal detachment with retinal dialysis"
1	"Partial loss of teeth due to caries, unspecified class"	"Partial edentulism due to caries"
0	"Partial loss of teeth due to caries, unspecified class"	"Staphyloma posticum, both eyes"
1	"Gangosa"	"Gangosa of yaws"
0	"Gangosa"	"Post-infectious encephalitis"
1	"Serous retinal detachment, right eye"	"Right retinal detachment (eye condition)"
0	"Serous retinal detachment, right eye"	"Juvenile idiopathic arthritis of wrist"
1	"Crohn's disease, unspecified, with abscess"	"Crohns disease w abscess"
0	"Crohn's disease, unspecified, with abscess"	"Hemolytic anemia, P falciparum"
1	"Familial chondrocalcinosis, left hand"	"Familial chondrocalcinosis of L hand"
0	"Familial chondrocalcinosis, left hand"	"Subacute osteomyelitis of humerus"
1	"Crossing vessel and stricture of ureter without hydronephrosis"	"Ureteral obstruction"
0	"Crossing vessel and stricture of ureter without hydronephrosis"	"Family history of aneurysm of brain (situation)"
1	"Acute lymphoblastic leukemia, in remission"	"Leukemia acute lymphocytic in remission"
0	"Acute lymphoblastic leukemia, in remission"	"Parotid cyst"
1	"Hypertrophy of bone, left ankle and foot"	"Hypertrophy of bone of left ankle and foot"
0	"Hypertrophy of bone, left ankle and foot"	"Cancer of the stomach, pylorus"
1	"Disorder of ligament, right foot"	"Disorder of ligament of right foot"
0	"Disorder of ligament, right foot"	"Partial edentulism due to trauma, class III"
1	"Non-pressure chronic ulcer of left heel and midfoot with fat layer exposed"	"Atherosclerotic ischemic ulcer of left heel with fat layer exposure"
0	"Non-pressure chronic ulcer of left heel and midfoot with fat layer exposed"	"Rheumatoid bursitis of hand"
1	"Personal history of in-situ neoplasm of other site"	"History of squamous carcinoma in situ"
0	"Personal history of in-situ neoplasm of other site"	"Rectal granuloma"
1	"Anterior corneal pigmentations, right eye"	"Right anterior corneal pigmentations"
0	"Anterior corneal pigmentations, right eye"	"Gallbladder disease"
1	"Foreign body granuloma of soft tissue, not elsewhere classified, left forearm"	"Foreign body granuloma of soft tissue, left forearm"
0	"Foreign body granuloma of soft tissue, not elsewhere classified, left forearm"	"Palindromic rheumatism of hand"
1	"Pancreas transplant status"	"History of pancreas transplant"
0	"Pancreas transplant status"	"L cleft hand"
1	"Simple chronic conjunctivitis, bilateral"	"Simple chronic conjunctivitis, both eyes"
0	"Simple chronic conjunctivitis, bilateral"	"Drug induced diabetes with hyperosmolar coma"
1	"Granuloma of right lacrimal passage"	"Right lacrimal passage granuloma"
0	"Granuloma of right lacrimal passage"	"Derangement of posterior horn of medial meniscus"
1	"Paragonimiasis"	"Infection by Paragonimus"
0	"Paragonimiasis"	"Binswangers disease"
1	"Gangrene and necrosis of lung"	"Pulmonary necrosis"
0	"Gangrene and necrosis of lung"	"Jaccouds arthropathy of left ankle and foot"
1	"Non-pressure chronic ulcer of right heel and midfoot with unspecified severity"	"Venous stasis edema with ulcer of right midfoot"
0	"Non-pressure chronic ulcer of right heel and midfoot with unspecified severity"	"Rheumatoid nodule of left ankle"
1	"Nontraumatic subarachnoid hemorrhage from left middle cerebral artery"	"Nontraumatic subarachnoid hemorrhage, left middle cerebral artery"
0	"Nontraumatic subarachnoid hemorrhage from left middle cerebral artery"	"L ligneous conjunctivitis"
1	"Nonrheumatic tricuspid (valve) insufficiency"	"Tricuspid valve regurgitation, nonrheumatic"
0	"Nonrheumatic tricuspid (valve) insufficiency"	"Ecchondroma of pelvis"
1	"Rapidly progressive nephritic syndrome with dense deposit disease"	"Rapidly progressive nephritic syndrome"
0	"Rapidly progressive nephritic syndrome with dense deposit disease"	"Drug induced erectile dysfunction"
1	"Induration of breast"	"Breast induration"
0	"Induration of breast"	"Headache, post traumatic, acute"
1	"Idiopathic gout, left knee"	"Idiopathic gout of left knee"
0	"Idiopathic gout, left knee"	"Neuropathy (nerve damage), multiple cranial"
1	"Unspecified choroidal hemorrhage, bilateral"	"Choroid hemorrhage, both eyes"
0	"Unspecified choroidal hemorrhage, bilateral"	"Whirlpool folliculitis"
1	"Spontaneous rupture of flexor tendons, right lower leg"	"Spontaneous rupture flexor tendon of right lower leg"
0	"Spontaneous rupture of flexor tendons, right lower leg"	"Cystic meniscus of R lateral anterior horn"
1	"Yatapoxvirus infection, unspecified"	"Yatapoxvirus infection"
0	"Yatapoxvirus infection, unspecified"	"Nontraumatic rupture of flexor tendon of hand"
1	"Personal history of neglect in childhood"	"HX of child neglect"
0	"Personal history of neglect in childhood"	"Argininosuccinate lyase deficiency"
1	"Complex regional pain syndrome I of left upper limb"	"Complex regional pain syndrome type 1 of left arm"
0	"Complex regional pain syndrome I of left upper limb"	"Leukemia, prolymphocytic T-cell type, in relapse"
1	"Endometriosis of rectovaginal septum and vagina"	"Endometriosis of vagina"
0	"Endometriosis of rectovaginal septum and vagina"	"Abscess, right eyelid"
1	"Pneumococcal arthritis, vertebrae"	"Pneumococcal arthritis of vertebra"
0	"Pneumococcal arthritis, vertebrae"	"Loose body in right toe joint"
1	"Personal history of other mental and behavioral disorders"	"History of heroin abuse"
0	"Personal history of other mental and behavioral disorders"	"Diaphragm paralysis"
1	"Personal history of malignant neoplasm of brain"	"History of cancer metastatic (spread) to brain"
0	"Personal history of malignant neoplasm of brain"	"Cannabis-induced psychotic disorder with hallucinations"
1	"Burkitt lymphoma, lymph nodes of multiple sites"	"Burkitt lymphoma, multiple LN sites"
0	"Burkitt lymphoma, lymph nodes of multiple sites"	"Erythroderma"
1	"Burns involving less than 10% of body surface"	"Burn, < 10% BSA"
0	"Burns involving less than 10% of body surface"	"Gout of left elbow"
1	"Thoracoabdominal aortic aneurysm, ruptured"	"Ruptured aneurysm of thoracoabdominal aorta"
0	"Thoracoabdominal aortic aneurysm, ruptured"	"Lymphoma follic lg cell > 50% diff comp, abdom LN"
1	"Disseminated chorioretinal inflammation of posterior pole, left eye"	"L posterior pole disseminated chorioretinitis"
0	"Disseminated chorioretinal inflammation of posterior pole, left eye"	"Furuncle of ankle"
1	"Paralytic calcification and ossification of muscle, unspecified ankle and foot"	"Paralytic calcification of foot muscle"
0	"Paralytic calcification and ossification of muscle, unspecified ankle and foot"	"Left total traumatic cataract"
1	"Bilateral post-traumatic osteoarthritis of knee"	"Traumatic arthropathy of both knees"
0	"Bilateral post-traumatic osteoarthritis of knee"	"Articular cartilage disorder of right ankle"
1	"Calcific tendinitis, unspecified upper arm"	"Calcific tendinitis of elbow"
0	"Calcific tendinitis, unspecified upper arm"	"Family history of stroke (situation)"
1	"Acute mastoiditis without complications, left ear"	"Left mastoid abscess"
0	"Acute mastoiditis without complications, left ear"	"Pediculosis corporis"
1	"Varicella myelitis"	"Postvaricella myelitis"
0	"Varicella myelitis"	"R retinal neovascularization"
1	"Tuberculosis of other male genital organs"	"Tuberculosis of epididymis"
0	"Tuberculosis of other male genital organs"	"Chronic oophoritis (inflammation of ovary"
1	"Childhood cerebral X-linked adrenoleukodystrophy"	"Childhood cerebral X linked adrenoleukodystrophy"
0	"Childhood cerebral X-linked adrenoleukodystrophy"	"Nontraumatic ischemic infarction of muscle of upper arm"
1	"Spontaneous rupture of flexor tendons, right shoulder"	"Spontaneous rupture of flexor tendon of R shoulder"
0	"Spontaneous rupture of flexor tendons, right shoulder"	"Primary gout of right hip"
1	"Residual stage of angle-closure glaucoma, right eye"	"R residual stage angle closure glaucoma"
0	"Residual stage of angle-closure glaucoma, right eye"	"Kaschin Beck disease of ankle and foot"
1	"Encephalocele, unspecified"	"Encephalocystocele"
0	"Encephalocele, unspecified"	"Cortical paralysis of fixation syndrome"
1	"Goniosynechiae, unspecified eye"	"Peripheral anterior synechiae"
0	"Goniosynechiae, unspecified eye"	"Partial edentulism due to trauma, class II"
1	"Unspecified choroidal detachment, left eye"	"Left choroid detachment"
0	"Unspecified choroidal detachment, left eye"	"L crystalline deposits in vitreous body"
1	"Family history of other diseases of the respiratory system"	"Family history of chronic respiratory disease (situation)"
0	"Family history of other diseases of the respiratory system"	"Disorder of nerve root and/or plexus"
1	"Other conduct disorders"	"Conduct disorder, undifferentiated"
0	"Other conduct disorders"	"L upper blepharochalasis"
1	"Other seborrheic keratosis"	"Senile hyperkeratosis"
0	"Other seborrheic keratosis"	"Pigmented villonodular synovitis of R elbow"
1	"Amyelia"	"Amyelia (congenital absence of spinal cord)"
0	"Amyelia"	"Implantation iris cyst"
1	"Hyphema, bilateral"	"Nontraumatic hyphema, both eyes"
0	"Hyphema, bilateral"	"Juvenile idiopathic arthritis of wrist"
1	"Hypersecretion glaucoma, bilateral"	"Hypersecretion glaucoma, both eyes"
0	"Hypersecretion glaucoma, bilateral"	"Calcium deposit in bursa of multiple sites"
1	"Chronic multifocal osteomyelitis, left shoulder"	"Chronic multifocal osteomyelitis of L shoulder"
0	"Chronic multifocal osteomyelitis, left shoulder"	"Septic shock w acute organ dysfunction, w gram neg septicemia, final id pending"
1	"Hypertrophy of bone, left hand"	"Hypertrophy of left hand bone"
0	"Hypertrophy of bone, left hand"	"Gastric ulcer w hemorrhage"
1	"Lacrimal cyst, right lacrimal gland"	"Right lacrimal cyst"
0	"Lacrimal cyst, right lacrimal gland"	"Infection of bone, chronic"
1	"Brawny scleritis, bilateral"	"Brawny scleritis, both eyes"
0	"Brawny scleritis, bilateral"	"Neuroleptic induced akathisia, acute"
1	"Anhidrosis"	"Hypohydrosis"
0	"Anhidrosis"	"Hx of intestinal transplant"
1	"Chondrodysplasia punctata"	"Chondrodysplasia punctata (stippled epiphyses) group"
0	"Chondrodysplasia punctata"	"Immunoblastic high grade lymphoma, stage 3"
1	"Contact with and (suspected) exposure to asbestos"	"History of - asbestos exposure (situation)"
0	"Contact with and (suspected) exposure to asbestos"	"Cerebral degeneration in lipidoses"
1	"Cerebral infarction due to unspecified occlusion or stenosis of unspecified cerebral artery"	"Occlusion of cerebral artery, w stroke"
0	"Cerebral infarction due to unspecified occlusion or stenosis of unspecified cerebral artery"	"Newborn drug reaction and intoxication"
1	"Burns involving 70-79% of body surface with 20-29% third degree burns"	"Burn injury"
0	"Burns involving 70-79% of body surface with 20-29% third degree burns"	"Bursitis of left hip"
1	"Transient retinal artery occlusion, unspecified eye"	"Transient arterial retinal occlusion"
0	"Transient retinal artery occlusion, unspecified eye"	"Acquired epidermolysis bullosa"
1	"Ghost vessels (corneal), right eye"	"Right corneal ghost vessels"
0	"Ghost vessels (corneal), right eye"	"Osteitis deformans of L thigh"
1	"Osteochondritis dissecans, left wrist"	"Osteochondritis dissecans of L wrist"
0	"Osteochondritis dissecans, left wrist"	"Prolapse of female genital organs"
1	"Postvaccination fever"	"Fever, postvaccination"
0	"Postvaccination fever"	"Left bundle branch block"
1	"Impacted cerumen, bilateral"	"Both sides cerumen impaction"
0	"Impacted cerumen, bilateral"	"Primary malignant neoplasm of left ureter"
1	"Myotonia congenita"	"Myotonia, autosomal dominant"
0	"Myotonia congenita"	"Iliac crest spur of right hip"
1	"Rheumatoid bursitis, right elbow"	"Rheumatoid bursitis of R elbow"
0	"Rheumatoid bursitis, right elbow"	"Acquired unequal limb length of humeri"
1	"Monocytic leukemia, unspecified, not having achieved remission"	"Subacute monocytic leukemia"
0	"Monocytic leukemia, unspecified, not having achieved remission"	"History of cancer of epididymis (testicular duct)"
1	"Early syphilis, unspecified"	"Early syphilis"
0	"Early syphilis, unspecified"	"Partial physeal arrest of right proximal tibia"
1	"Centrilobular emphysema"	"Centriacinar emphysema"
0	"Centrilobular emphysema"	"Nontraumatic tear of left shoulder tendon"
1	"Other varicella complications"	"Chickenpox with complication"
0	"Other varicella complications"	"Osteolysis of hand"
1	"Thanatophoric short stature"	"Thanatophoric dysplasia"
0	"Thanatophoric short stature"	"Pneumococcal arthritis of L elbow"
1	"Malocclusion, unspecified"	"Malocclusion"
0	"Malocclusion, unspecified"	"Right hemorrhagic choroidal detachment"
1	"Inflammatory polyps of colon without complications"	"Colonic pseudopolyp"
0	"Inflammatory polyps of colon without complications"	"Bipolar disorder, mild"
